x,z,y,dy_dx,dy_dz
-292.0,-32.0,-13.63286340905238,0.008327107762087671,-0.21062860634046277
-288.0,-32.0,-13.599285543745076,0.000867374901054152,-0.2008350622924988
-284.0,-32.0,-13.625924409843947,-0.0020234888553765096,-0.2086047315713364
-280.0,-32.0,-13.615473454588088,0.015592336076740487,-0.20555653628837778
-276.0,-32.0,-13.501185721230023,0.010895072221115187,-0.17222261405894224
-272.0,-32.0,-13.528312876819166,0.0018136441937550707,-0.18013470110577545
-268.0,-32.0,-13.486676567679982,0.015233350617221753,-0.16799077760684678
-264.0,-32.0,-13.406446071881392,0.009897123825371557,-0.1445902163322581
-260.0,-32.0,-13.40749957707701,0.011033006186241812,-0.14489748868098018
-256.0,-32.0,-13.318182022391458,0.025684190060967893,-0.11884653523102728
-252.0,-32.0,-13.202026056589267,0.029292649615360933,-0.0849677118720551
-248.0,-32.0,-13.08384082546857,0.021572963004406143,-0.05049701946185192
-244.0,-32.0,-13.029442352554018,0.01494495896504544,-0.034630798195107504
-240.0,-32.0,-12.964281153748207,0.02107409953734063,-0.01562544854341197
-236.0,-32.0,-12.860849556255292,0.025640222619167874,0.014542100725354556
-232.0,-32.0,-12.759159372794864,0.021064670781866912,0.04420173756797907
-228.0,-32.0,-12.692332190000357,0.017598049954593353,0.06369299921637728
-224.0,-32.0,-12.618374973158117,0.015262228246156528,0.08526385412869719
-220.0,-32.0,-12.570234364031105,0.0026532305967437164,0.09930486512407555
-216.0,-32.0,-12.597149128384167,-0.014664072255053506,0.09145472552109912
-212.0,-32.0,-12.687546942071533,0.0027562912237826254,0.065088696528951
-208.0,-32.0,-12.575098798593906,0.02115449792472046,0.09788607170992525
-204.0,-32.0,-12.51831095867377,0.002714558722659355,0.11444919168663215
-200.0,-32.0,-12.553382328812631,-0.006976036217086312,0.10422004206279745
-196.0,-32.0,-12.57411924841046,-0.005170646498633857,0.09817177384676379
-192.0,-32.0,-12.594747500801702,-0.007676011518773729,0.09215520023265156
-188.0,-32.0,-12.63552734056065,-0.011055304507582076,0.08026108030295842
-184.0,-32.0,-12.683189936862359,-0.011892810558010503,0.0663594897149602
-180.0,-32.0,-12.730669825024734,-0.011861378755636087,0.05251118900093377
-176.0,-32.0,-12.778080966907448,-0.011866607886895197,0.03868293928514244
-172.0,-32.0,-12.825602688119895,-0.011853117027824212,0.0248224372648449
-168.0,-32.0,-12.872905903130041,-0.01186660788690408,0.011025666220219277
-164.0,-32.0,-12.920535551215128,-0.01188009874595708,-0.0028663144712639532
-160.0,-32.0,-12.967946693097698,-0.011686772251544575,-0.01669456418701376
-156.0,-32.0,-13.014029729227484,-0.00901766697757278,-0.03013544972486848
-152.0,-32.0,-13.04008802891828,-0.006286611655790475,-0.03773578713468373
-148.0,-32.0,-13.064322622473808,-0.006107099285678874,-0.044804210255046106
-144.0,-32.0,-13.088944823203711,-0.006128306184158827,-0.05198568546793436
-140.0,-32.0,-13.113349071947079,-0.006105013581683139,-0.05910359135141641
-136.0,-32.0,-13.137784931857176,-0.006100292320914358,-0.06623071715852813
-132.0,-32.0,-13.162151410514394,-0.006847319309154498,-0.07333760676688339
-128.0,-32.0,-13.192563486330412,-0.008379496457083802,-0.08220779554655544
-124.0,-32.0,-13.229187382171064,-0.009134831933971688,-0.09288976516674574
-120.0,-32.0,-13.265642141802186,-0.009103948548268681,-0.10352240339248953
-116.0,-32.0,-13.302018970557214,-0.00909268454357215,-0.11413231177937244
-112.0,-32.0,-13.338383618150763,-0.009095647455170663,-0.12473866732749106
-108.0,-32.0,-13.374784150198579,-0.009120808356128496,-0.1353554891747708
-104.0,-32.0,-13.41135008499979,-0.008731965394370045,-0.14602055349179088
-100.0,-32.0,-13.44463987335354,-0.006774701768331282,-0.1557300750949675
-96.0,-32.0,-13.465547699146441,-0.005201166531505708,-0.1618281909512307
-92.0,-32.0,-13.486249205605585,-0.0051798096020294615,-0.16786613033514763
-88.0,-32.0,-13.506986175962677,-0.005167961659488629,-0.17391441335596602
-84.0,-32.0,-13.527592898881494,-0.00517415006229216,-0.1799247075406214
-80.0,-32.0,-13.548379376461014,-0.005173678382714986,-0.18598743016798092
-76.0,-32.0,-13.568982325943214,-0.005163854710366067,-0.19199662376695636
-72.0,-32.0,-13.589690214143943,-0.0051700463213779635,-0.1980364244921684
-68.0,-32.0,-13.610342696514238,-0.005153738029208377,-0.20406006518350495
-64.0,-32.0,-13.63092011837761,-0.0019542423615446225,-0.21006181322698847
-60.0,-32.0,-13.625976635406595,0.0016299660013232575,-0.20861996402710847
-56.0,-32.0,-13.617880390367024,0.00203611036240825,-0.20625855922390035
-52.0,-32.0,-13.609687752507329,0.002051288361905712,-0.20386903984815619
-48.0,-32.0,-13.601470083471778,0.0020361103624273458,-0.20147221971278761
-44.0,-32.0,-13.59339886960791,0.0020666567706304484,-0.19911811566915927
-40.0,-32.0,-13.584936829306734,0.0020758102188551675,-0.19665002058131598
-36.0,-32.0,-13.576792387857068,0.0020253346052441223,-0.19427455849183062
-32.0,-32.0,-13.568734152464781,0.0020451489308808135,-0.1919242398357468
-28.0,-32.0,-13.560431196410022,0.002074317153662353,-0.18950254431977487
-24.0,-32.0,-13.552139615235482,0.0018079558185393196,-0.18708416647720072
-20.0,-32.0,-13.545967549861707,-0.002410802392047273,-0.18528398074318297
-16.0,-32.0,-13.57142603437186,-0.006614541740608937,-0.19270937205864502
-12.0,-32.0,-13.598883883786579,-0.006794954048524815,-0.20071791147127094
-8.0,-32.0,-13.62578566676006,-0.0067316935125447674,-0.20856426483853618
-4.0,-32.0,-13.652737431886937,-0.006752164058486887,-0.2164251963338757
0.0,-32.0,-13.679802979227954,-0.006766386835242333,-0.22431931430833862
4.0,-32.0,-13.706868526568876,-0.0052432224306153685,-0.23221343228277402
8.0,-32.0,-13.721748758672877,-0.001835835700287447,-0.23655349997977426
12.0,-32.0,-13.721555212171175,3.780809160547349e-05,-0.23649704891677836
16.0,-32.0,-13.721446293940033,2.1317862666903054e-05,-0.2364652810993615
20.0,-32.0,-13.72138466926984,3.976762753055141e-05,-0.23644730723722218
24.0,-32.0,-13.721128152919789,5.518748528698936e-05,-0.23637248996845694
28.0,-32.0,-13.720943169387544,4.7412253469714116e-05,-0.2363185364382192
32.0,-32.0,-13.720748854892031,3.206910505260119e-05,-0.23626186137702798
36.0,-32.0,-13.720686616547123,-2.770032866528105e-05,-0.23624370852642973
40.0,-32.0,-13.720970457521354,0.029650951297829353,-0.2363264954772466
44.0,-32.0,-13.483479006164488,0.10192330778181646,-0.16705815549816116
48.0,-32.0,-12.905583995266822,0.11368728388533977,0.0014945560136583325
52.0,-32.0,-12.57398073508177,0.04833219806612643,0.09821217356763134
56.0,-32.0,-12.51892641073781,0.010232209462891939,0.11426968483462008
60.0,-32.0,-12.492123059378635,-0.003990236469114228,0.12208732898104602
64.0,-32.0,-12.550848302490724,-0.014710958610236968,0.10495913307335303
68.0,-32.0,-12.60981072826053,-0.014766055126702149,0.08776175889049331
72.0,-32.0,-12.668976743504341,-0.014616600431684557,0.07050500444438179
76.0,-32.0,-12.726743531714007,-0.013810505589940458,0.053656357883229644
80.0,-32.0,-12.779460788223865,-0.013190085661689332,0.03828049140118739
84.0,-32.0,-12.832264217007522,-0.013195947392333762,0.02287949133928735
88.0,-32.0,-12.885028367362535,-0.013402710350916225,0.0074899474857421655
92.0,-32.0,-12.939485899814851,-0.01424008436093982,-0.00839349947951673
96.0,-32.0,-12.998949042250054,-0.01486498681311299,-0.025736916023117784
100.0,-32.0,-13.058405794319755,-0.014891165541053741,-0.04307846871011378
104.0,-32.0,-13.118078366578484,-0.01490486745810049,-0.06048296895224303
108.0,-32.0,-13.17764473398456,-0.014889454078077069,-0.07785649277901485
112.0,-32.0,-13.2371939992031,-0.014882760495056546,-0.09522502846775649
116.0,-32.0,-13.296706817945012,-0.014898123271771535,-0.11258293393414687
120.0,-32.0,-13.356378985377273,-0.014891591439615937,-0.12998731610188963
124.0,-32.0,-13.41583954946194,-0.014916539348844626,-0.14732998062658442
128.0,-32.0,-13.47571130016803,-0.008613158907239349,-0.16479257458252694
132.0,-32.0,-13.484744820719854,0.0028900035694165993,-0.16742735141014253
136.0,-32.0,-13.452591271612697,0.007985456971591143,-0.15804923292055562
140.0,-32.0,-13.420861164947125,0.007960720035521174,-0.14879461847642994
144.0,-32.0,-13.388905511328527,0.008449055355276291,-0.13947421950433947
148.0,-32.0,-13.353268722104914,0.035547912973108,-0.12908015598078548
152.0,-32.0,-13.104522207543663,0.07034383903222152,-0.05652908923375399
156.0,-32.0,-12.790518009847142,0.0498795260106939,0.03505546842773133
160.0,-32.0,-12.705485999458112,0.020614224673444648,0.0598564714578651
164.0,-32.0,-12.625604212459585,0.04199926799083564,0.08315532599910225
168.0,-32.0,-12.369491855531427,0.07953921041523793,0.15785476343648197
172.0,-32.0,-11.989290529137682,0.14636940182385438,0.26874681696799096
176.0,-32.0,-11.198536640940592,0.19895643905655724,0.4993833676921422
180.0,-32.0,-10.397639016685224,0.17011539257160924,0.7329785080999577
184.0,-32.0,-9.837613500367718,0.0894947816264966,0.8963192836925635
188.0,-32.0,-9.681680763673251,0.027131097287941497,0.9417996652284502
192.0,-32.0,-9.620564722064186,0.015323542321503014,0.9596251773644274
196.0,-32.0,-9.559092425101227,0.015356013670093205,0.9775545973119568
200.0,-32.0,-9.49771661270344,0.015361412398378071,0.9954558759279781
204.0,-32.0,-9.436201125914202,0.015530375749498226,1.0133978929081722
208.0,-32.0,-9.373473606707455,0.017698527425487054,1.031693419343474
212.0,-32.0,-9.294612906510306,0.019757690081003254,1.0546944569009757
216.0,-32.0,-9.215412086059429,0.01980865063729964,1.0777946961991482
220.0,-32.0,-9.136143701411909,0.017390658337755438,1.1009146417213416
224.0,-32.0,-9.076286819357385,0.031048886543473264,1.1183728989872443
228.0,-32.0,-8.887752609064123,0.06382222704603668,1.1733620436561125
232.0,-32.0,-8.565709002989092,0.0799305725950974,1.2672914287613297
236.0,-32.0,-8.248308028303343,0.0443967690843603,1.3598667130446733
240.0,-32.0,-8.21053485031421,-0.013033981317617016,1.3708838899581703
244.0,-32.0,-8.35257987884428,-0.03527447840912146,1.3294540899702334
248.0,-32.0,-8.492730677587181,-0.03502493142344276,1.2885767736702203
252.0,-32.0,-8.632779330231822,-0.03503160535346894,1.2477292499822001
256.0,-32.0,-8.772983520414932,-0.03511495700342504,1.206836361178793
260.0,-32.0,-8.913698986259222,-0.035096739387391995,1.1657943503075419
264.0,-32.0,-9.053757435514068,-0.035535952104515545,1.1249439692748782
268.0,-32.0,-9.197986603095346,-0.04829802789188897,1.0828771287303391
272.0,-32.0,-9.44014165864918,-0.06156895377606619,1.0122485708604705
276.0,-32.0,-9.690538233303876,-0.06261080064419855,0.9392162365861842
280.0,-32.0,-9.941028063802769,-0.06261379746490392,0.8661567026906738
284.0,-32.0,-10.191448613023107,-0.06256987380144352,0.793117375834742
288.0,-32.0,-10.441587054214317,-0.06263421058254548,0.7201603304873057
292.0,-32.0,-10.692522297683471,-0.06263017152325556,0.6469708844754692
296.0,-32.0,-10.942628426400361,-0.06261879757964994,0.5740232635997096
300.0,-32.0,-11.19347267832067,-0.07294968671054969,0.5008603567896193
304.0,-32.0,-11.526225920084759,-0.08674019297045099,0.40380732794176
308.0,-32.0,-11.887394222084279,-0.09022826217591629,0.29846657319190006
312.0,-32.0,-12.248052017492089,-0.09025967274111757,0.19327471619795533
316.0,-32.0,-12.609471604013219,-0.07868324401520166,0.08786067012929255
320.0,-32.0,-12.877517969613702,-0.04871774511034088,0.009680480162484795
324.0,-32.0,-12.999213564895946,-0.030550745296506587,-0.025814068461502915
328.0,-32.0,-13.121923931985755,-0.034495459949146046,-0.06160459219603065
332.0,-32.0,-13.275177244489115,-0.038398531605844166,-0.1063034750095102
336.0,-32.0,-13.429112184832508,-0.03835202745713362,-0.1512011659430006
340.0,-32.0,-13.581993464146183,-0.07522622454498973,-0.19579153907615576
344.0,-32.0,-14.030921981192426,-0.15668549531449316,-0.32672902321464314
348.0,-32.0,-14.835477426662129,0.14002672423484697,-0.5613910281433061
352.0,-32.0,-12.91070818731365,0.2405961549185598,-0.0
356.0,-32.0,-12.91070818731365,0.0,-0.0
360.0,-32.0,-12.91070818731365,0.0,-0.0
364.0,-32.0,-12.91070818731365,0.0,-0.0
368.0,-32.0,-12.91070818731365,0.0,-0.0
372.0,-32.0,-12.91070818731365,0.0,-0.0
376.0,-32.0,-12.91070818731365,0.0,-0.0
380.0,-32.0,-12.91070818731365,0.0,-0.0
-380.0,-28.0,-12.91070818731365,0.0,-0.0
-376.0,-28.0,-12.91070818731365,0.0,-0.0
-372.0,-28.0,-12.91070818731365,0.0,-0.0
-368.0,-28.0,-12.91070818731365,0.0,-0.0
-364.0,-28.0,-12.91070818731365,0.0,-0.0
-360.0,-28.0,-12.91070818731365,0.0,-0.0
-356.0,-28.0,-12.91070818731365,0.0,-0.0
-352.0,-28.0,-12.91070818731365,-0.7048841607715006,-0.0
-348.0,-28.0,-18.549781473485655,-0.6361731902672536,-0.8055818980245724
-344.0,-28.0,-18.00009370945168,0.13628701545912714,-0.727055074591147
-340.0,-28.0,-17.45948534981264,0.10800988712270732,-0.6498253089284272
-336.0,-28.0,-17.13601461247002,0.12574552445385478,-0.6036152035937676
-332.0,-28.0,-16.4535211541818,0.1584026423528977,-0.5061161381240216
-328.0,-28.0,-15.86879347364684,0.127391980367475,-0.4225836123333131
-324.0,-28.0,-15.434385311242,0.08845616965663661,-0.3605253034183358
-320.0,-28.0,-15.161144116393746,0.047683861444424824,-0.3214908470114426
-316.0,-28.0,-15.052914419686601,0.035568338975949576,-0.3060294617675645
-312.0,-28.0,-14.87659740458615,0.046987983293436564,-0.28084131675321466
-308.0,-28.0,-14.677010553339109,0.018877742631093763,-0.2523289094322083
-304.0,-28.0,-14.7255754635374,-0.015582565517146207,-0.25926675374624986
-300.0,-28.0,-14.801671077476279,0.006593429123931571,-0.2701375557375183
-296.0,-28.0,-14.672828030545947,0.025741754929865746,-0.2517314061760423
-292.0,-28.0,-14.595737038037353,0.01942991811153827,-0.24071840724624316
-288.0,-28.0,-14.517388685653641,0.0020238747691263548,-0.22952578547714153
-284.0,-28.0,-14.579546039884342,-0.0047214739958789664,-0.23840540751009875
-280.0,-28.0,-14.555160477620673,0.036382117512394174,-0.23492175575814622
-276.0,-28.0,-14.288489099785188,0.025421835182602326,-0.1968258446387916
-272.0,-28.0,-14.351785796159854,0.004231836452095461,-0.20586822983517195
-268.0,-28.0,-14.254634408168425,0.03554448477351735,-0.1919894601221106
-264.0,-28.0,-14.067429917971715,0.023093288925866595,-0.16524596152258075
-260.0,-28.0,-14.069888096761492,0.02574368110123082,-0.16559712992112008
-256.0,-28.0,-13.861480469161869,0.059929776808925084,-0.13582461169260274
-252.0,-28.0,-13.590449882290091,0.06834951576917536,-0.0971059564252057
-248.0,-28.0,-13.314684343008466,0.05033691367694759,-0.05771087938497388
-244.0,-28.0,-13.18775457287451,0.034871570918439954,-0.0395780550801228
-240.0,-28.0,-13.035711775660946,0.04917289892046206,-0.017857655478185075
-236.0,-28.0,-12.794371381510814,0.05982718611139104,0.016619543686119398
-232.0,-28.0,-12.557094286769818,0.04915089849102272,0.05051627150626192
-228.0,-28.0,-12.401164193582632,0.04106211656071812,0.07279199910443124
-224.0,-28.0,-12.228597354284073,0.03561186590769827,0.09744440471851101
-220.0,-28.0,-12.116269266321046,0.006190871392401931,0.11349127442751472
-216.0,-28.0,-12.179070383144857,-0.03421616859512455,0.10451968630982722
-212.0,-28.0,-12.389998615082042,0.006431346188826126,0.07438708174737241
-208.0,-28.0,-12.127619613634248,0.04936049515768115,0.11186979623991467
-204.0,-28.0,-11.995114653820593,0.006333970352872198,0.13079907621329379
-200.0,-28.0,-12.07694785081127,-0.016277417839868358,0.11910861950033991
-196.0,-28.0,-12.12533399653954,-0.01206484183014589,0.11219631296772992
-192.0,-28.0,-12.173466585452438,-0.017910693543805367,0.10532022883731584
-188.0,-28.0,-12.268619544889983,-0.02579571051769136,0.09172694891766686
-184.0,-28.0,-12.379832269593969,-0.027749891302024654,0.07583941681709727
-180.0,-28.0,-12.49061867530618,-0.02767655042981776,0.06001278742963856
-176.0,-28.0,-12.601244673032511,-0.027688751736088868,0.04420907346873393
-172.0,-28.0,-12.712128689194891,-0.02765727306492316,0.02836849973125144
-168.0,-28.0,-12.822502857551896,-0.027688751736108852,0.01260076139453603
-164.0,-28.0,-12.933638703083762,-0.027720230407233037,-0.003275787967158772
-160.0,-28.0,-13.04426470080976,-0.027269135253604526,-0.019079501928015663
-156.0,-28.0,-13.151791785112598,-0.02104122294766997,-0.03444051397127845
-152.0,-28.0,-13.21259448439112,-0.014668760530177627,-0.04312661386821004
-148.0,-28.0,-13.26914186935402,-0.014249898333250632,-0.051204811720052756
-144.0,-28.0,-13.326593671057125,-0.0142993810963703,-0.05941221196335378
-140.0,-28.0,-13.383536918124982,-0.014245031690593768,-0.06754696154447593
-136.0,-28.0,-13.440553924581875,-0.014234015415466983,-0.07569224818117504
-132.0,-28.0,-13.497409041448718,-0.01597707838802731,-0.08381440773358095
-128.0,-28.0,-13.568370551686094,-0.01955215839986235,-0.09395176633892044
-124.0,-28.0,-13.653826308647616,-0.021314607845934086,-0.10615973161913805
-120.0,-28.0,-13.738887414453567,-0.0212425466126267,-0.11831131816284524
-116.0,-28.0,-13.82376668154863,-0.021216263935001534,-0.13043692774785454
-112.0,-28.0,-13.908617525933579,-0.021223177395398363,-0.14255847694570423
-108.0,-28.0,-13.993552100711817,-0.021281886164299824,-0.1546919876283095
-104.0,-28.0,-14.078872615247978,-0.020374585920196697,-0.16688063256204688
-100.0,-28.0,-14.15654878807339,-0.015807637459439805,-0.17797722867996302
-96.0,-28.0,-14.205333714923496,-0.012136055240180132,-0.1849465039442637
-92.0,-28.0,-14.253637229994832,-0.012086222404735336,-0.19184700609731165
-88.0,-28.0,-14.302023494161379,-0.012058577205473764,-0.19875932954967568
-84.0,-28.0,-14.350105847638622,-0.012073016812014892,-0.2056282371892817
-80.0,-28.0,-14.398607628657498,-0.012071916226334967,-0.21255706304912136
-76.0,-28.0,-14.446681177449301,-0.01204899432418749,-0.21942471287652188
-72.0,-28.0,-14.494999583250998,-0.012063441416548581,-0.2263273422767642
-68.0,-28.0,-14.54318870878169,-0.012025388734820064,-0.2332115030668631
-64.0,-28.0,-14.591202693129558,-0.004559898843603527,-0.24007064368798714
-60.0,-28.0,-14.579667899530518,0.003803254003088119,-0.23842281603098114
-56.0,-28.0,-14.560776661104853,0.004750924178952287,-0.23572406768445742
-52.0,-28.0,-14.5416605060989,0.004786339511112736,-0.23299318839789285
-48.0,-28.0,-14.522485945015951,0.004750924178996918,-0.23025396538604315
-44.0,-28.0,-14.503653112666925,0.004822199131471638,-0.22756356076475392
-40.0,-28.0,-14.483908351964178,0.00484355717732865,-0.224742880664361
-36.0,-28.0,-14.464904655248295,0.004725780745569175,-0.22202806684780674
-32.0,-28.0,-14.446102105999625,0.00477201417205575,-0.2193419883837111
-28.0,-28.0,-14.42672854187185,0.004840073358546082,-0.21657433636545687
-24.0,-28.0,-14.407381519131256,0.004218563576591894,-0.21381047597394365
-20.0,-28.0,-14.392980033259114,-0.005625205581444304,-0.21175312084935194
-16.0,-28.0,-14.45238316378281,-0.015433930728087963,-0.2202392823527375
-12.0,-28.0,-14.516451479083818,-0.01585489277989116,-0.22939189882430977
-8.0,-28.0,-14.57922230602194,-0.015707284862604753,-0.2383591598154704
-4.0,-28.0,-14.642109757984656,-0.01575504946980244,-0.24734308152442952
0.0,-28.0,-14.70526270178036,-0.015788235948898333,-0.2563649306381013
4.0,-28.0,-14.768415645575843,-0.012234185671435638,-0.26538677975174174
8.0,-28.0,-14.803136187151845,-0.004283616634004339,-0.27034685711974205
12.0,-28.0,-14.802684578647877,8.821888041277148e-05,-0.27028234161917575
16.0,-28.0,-14.802430436108542,4.974167955618114e-05,-0.27024603554212745
20.0,-28.0,-14.802286645211428,9.279113090454594e-05,-0.27022549398539675
24.0,-28.0,-14.801688107061306,0.00012877079900297517,-0.27013998853537924
28.0,-28.0,-14.801256478819404,0.00011062859142896286,-0.2700783273579648
32.0,-28.0,-14.800803078329874,7.482791178947679e-05,-0.2700135558594605
36.0,-28.0,-14.800657855525088,-6.463410021861904e-05,-0.269992809744491
40.0,-28.0,-14.801320151131623,0.06918555302826856,-0.27008742340256786
44.0,-28.0,-14.24717343129894,0.23782105149090493,-0.19092360628361282
48.0,-28.0,-12.898751739204384,0.2652703290657925,0.0017080640156095228
52.0,-28.0,-12.1250107987726,0.11277512882096175,0.11224248407729309
56.0,-28.0,-11.99655070863669,0.023875155413414673,0.13059392552527993
60.0,-28.0,-11.934009555465282,-0.00931055176126705,0.13952837597833812
64.0,-28.0,-12.071035122726826,-0.034325570090552704,0.11995329494097495
68.0,-28.0,-12.208614116189704,-0.03445412862897124,0.10029915301770642
72.0,-28.0,-12.346668151758596,-0.03410540100726367,0.08057714793643611
76.0,-28.0,-12.481457324247813,-0.0322245130431944,0.061321551866548196
80.0,-28.0,-12.604464256104151,-0.030776866543942294,0.04374913302992822
84.0,-28.0,-12.727672256599352,-0.030790543915445223,0.026147990102042495
88.0,-28.0,-12.850788607427713,-0.03127299081880408,0.0085599399837053
92.0,-28.0,-12.977856183149784,-0.03322686350885995,-0.009592570833733438
96.0,-28.0,-13.116603515498593,-0.03468496923059705,-0.029413618312134515
100.0,-28.0,-13.25533593699456,-0.03474605292912525,-0.04923253566870156
104.0,-28.0,-13.394571938931595,-0.03477802406890107,-0.06912339308827753
108.0,-28.0,-13.53356012954577,-0.03474205951551346,-0.08897884889030272
112.0,-28.0,-13.672508415055702,-0.034726441155132015,-0.1088286039631503
116.0,-28.0,-13.811371658786825,-0.03476228763413314,-0.12866621021045366
120.0,-28.0,-13.950606716128767,-0.034747046692437555,-0.14855693268787418
124.0,-28.0,-14.089348032326326,-0.03480525848063731,-0.16837712071609667
128.0,-28.0,-14.229048783973866,-0.02009737078355811,-0.18833437095145933
132.0,-28.0,-14.25012699859479,0.006743341661971325,-0.1913455444687342
136.0,-28.0,-14.175102050678095,0.018632732933712592,-0.18062769476634943
140.0,-28.0,-14.10106513512509,0.018575013416216146,-0.17005099254449152
144.0,-28.0,-14.026501943348366,0.019714462495644458,-0.1593991080049597
148.0,-28.0,-13.943349435159934,0.08294513027058548,-0.14752017826375496
152.0,-28.0,-13.362940901183682,0.1641356244085168,-0.06460467341000475
156.0,-28.0,-12.6302644398918,0.1163855606916191,0.040063392488835836
160.0,-28.0,-12.43185641565073,0.04809985757137092,0.06840739595184564
164.0,-28.0,-12.245465579320832,0.09799829197861687,0.09503465828468838
168.0,-28.0,-11.647870079821795,0.18559149096888872,0.18040544392740787
172.0,-28.0,-10.760733651569723,0.34152860425566023,0.3071392193919895
176.0,-28.0,-8.915641245776513,0.4642316911319667,0.5707238487910198
180.0,-28.0,-7.046880122513989,0.39693591600042133,0.8376897235428088
184.0,-28.0,-5.740153917773142,0.20882115712849247,1.024364895648644
188.0,-28.0,-5.376310865486049,0.0633058936718639,1.0763424745468002
192.0,-28.0,-5.233706768398231,0.03575493208350666,1.0967144884164886
196.0,-28.0,-5.090271408817996,0.0358306985635507,1.1172052540708077
200.0,-28.0,-4.947061179889825,0.03584329559621546,1.1376638582034035
204.0,-28.0,-4.803525044048272,0.0362375434154959,1.1581690204664827
208.0,-28.0,-4.657160832565858,0.04129656399280346,1.179078193535399
212.0,-28.0,-4.4731525321058445,0.04610127685567422,1.205365093601115
216.0,-28.0,-4.288350617720464,0.04622018482036583,1.231765367084741
220.0,-28.0,-4.103391053542918,0.04057820278809604,1.2581881619672477
224.0,-28.0,-3.963724995415696,0.07244740193477095,1.2781404559854221
228.0,-28.0,-3.5238118380647503,0.14891852977408554,1.340985192749843
232.0,-28.0,-2.772376757223012,0.1865046693885607,1.44833306144152
236.0,-28.0,-2.0317744829562647,0.10359246119684062,1.5541333863367697
240.0,-28.0,-1.9436370676482868,-0.030412623074439815,1.5667244456664806
244.0,-28.0,-2.2750754675517832,-0.08230711628795018,1.519376102823124
248.0,-28.0,-2.6020939979518882,-0.08172483998803332,1.4726591699088232
252.0,-28.0,-2.9288741874560498,-0.08174041249142744,1.425976285693943
256.0,-28.0,-3.2560172978833077,-0.08193489967465817,1.3792415556329063
260.0,-28.0,-3.584353384853315,-0.08189239190391467,1.3323364003514766
264.0,-28.0,-3.911156433114625,-0.08291722157720277,1.2856502505998608
268.0,-28.0,-4.247691157470937,-0.11269539841440768,1.237573861406102
272.0,-28.0,-4.8127196204298865,-0.1436608921441549,1.1568555095548234
276.0,-28.0,-5.396978294624176,-0.1460918681697967,1.0733899846699249
280.0,-28.0,-5.98145456578826,-0.1460988607514423,0.9898933745036272
284.0,-28.0,-6.565769180635715,-0.14599637220336814,0.906419858096848
288.0,-28.0,-7.149425543415205,-0.1461464913592727,0.8230403776997779
292.0,-28.0,-7.7349411115098965,-0.1461370668875961,0.7393952965433935
296.0,-28.0,-8.318522078515974,-0.14611052768584998,0.6560265869710968
300.0,-28.0,-8.903825332996696,-0.17021593565794957,0.5724118363309934
304.0,-28.0,-9.68024956377957,-0.2023937835977192,0.4614940890762971
308.0,-28.0,-10.52297560177845,-0.21053261174380467,0.34110465507645715
312.0,-28.0,-11.364510457730008,-0.2106059030626075,0.22088538994052032
316.0,-28.0,-12.20782282627931,-0.18359423603547054,0.10041219443347726
320.0,-28.0,-12.833264346013772,-0.11367473859079547,0.011063405899982559
324.0,-28.0,-13.117220735005674,-0.07128507235851544,-0.029501792527432125
328.0,-28.0,-13.403544924881896,-0.08048940654800729,-0.07040524822403516
332.0,-28.0,-13.761135987389732,-0.08959657374696994,-0.12148968572515484
336.0,-28.0,-14.120317514857655,-0.08948806406664556,-0.1728013325062867
340.0,-28.0,-14.477040499922897,-0.17552785727164255,-0.2237617589441785
344.0,-28.0,-15.524540373030796,-0.36559948906715034,-0.3734045979595926
348.0,-28.0,-17.4018364124601,0.32672902321464314,-0.6415897464494928
352.0,-28.0,-12.91070818731365,0.5613910281433061,-0.0
356.0,-28.0,-12.91070818731365,0.0,-0.0
360.0,-28.0,-12.91070818731365,0.0,-0.0
364.0,-28.0,-12.91070818731365,0.0,-0.0
368.0,-28.0,-12.91070818731365,0.0,-0.0
372.0,-28.0,-12.91070818731365,0.0,-0.0
376.0,-28.0,-12.91070818731365,0.0,-0.0
380.0,-28.0,-12.91070818731365,0.0,-0.0
-380.0,-24.0,-12.91070818731365,0.0,-0.0
-376.0,-24.0,-12.91070818731365,0.0,-0.0
-372.0,-24.0,-12.91070818731365,0.0,-0.0
-368.0,-24.0,-12.91070818731365,0.0,-0.0
-364.0,-24.0,-12.91070818731365,0.0,-0.0
-360.0,-24.0,-12.91070818731365,0.0,-0.0
-356.0,-24.0,-12.91070818731365,0.0,-0.0
-352.0,-24.0,-12.91070818731365,-1.1076751097837867,-0.0
-348.0,-24.0,-21.772109065583944,-0.9997007275628269,-0.8055818980245717
-344.0,-24.0,-20.908314007816266,0.2141653100071994,-0.7270550745911466
-340.0,-24.0,-20.05878658552635,0.16972982262139658,-0.6498253089284272
-336.0,-24.0,-19.550475426845093,0.19760010985605758,-0.6036152035937676
-332.0,-24.0,-18.477985706677888,0.24891843798312507,-0.5061161381240216
-328.0,-24.0,-17.559127922980093,0.20018739772031813,-0.4225836123333129
-324.0,-24.0,-16.876486524915343,0.13900255231757175,-0.3605253034183358
-320.0,-24.0,-16.44710750443952,0.07493178226981057,-0.3214908470114426
-316.0,-24.0,-16.27703226675686,0.05589310410506365,-0.3060294617675643
-312.0,-24.0,-15.99996267159901,0.07383825946111444,-0.28084131675321444
